row_id;duration_in_month;purpose;present_emp_since;installment_as_income_perc;personal_status_sex;property;age;housing;credits_this_bank;job;people_under_maintenance;norm_age;migration_risk;real_state;score_default_dummy;Partición;score_default_logistic;$LP-score_default_dummy;score_default_TAN;$BP-score_default_dummy;score_default_markow;$BP1-score_default_dummy;punishment_value;client_price
620;21;0;3;0,02;1;3;27;2;2;0;1;3,295836866;0,010958904;1;1;1_Entrenamiento;1;0,659585736;1;0,661413398;1;0,714285714;0,06614134;90563,8223
206;12;0;3;0,04;1;4;43;2;3;0;1;3,761200116;0,016438356;1;0;1_Entrenamiento;0;0,841639983;0;0,787310891;0;0,822033898;0,078731089;91603,99456
421;12;1;2;0,04;1;2;30;2;1;0;1;3,401197382;0,016438356;0;1;2_Comprobación;0;0,778220009;0;0,693719013;0;0,822033898;0,069371901;90830,73313
822;36;0;3;0,02;1;3;41;2;1;0;2;3,713572067;0,016438356;1;0;1_Entrenamiento;1;0,907997056;1;0,939261522;1;0,875;0,093926152;92859,41933
46;36;1;3;0,04;1;2;39;2;1;0;1;3,663561646;0,008219178;0;0;1_Entrenamiento;1;0,783157275;1;0,738160298;1;0,805555556;0,07381603;91197,90956
567;24;1;3;0,02;1;2;34;2;1;0;1;3,526360525;0,016438356;0;0;1_Entrenamiento;1;0,768938371;1;0,827303912;1;0,714285714;0,082730391;91934,41917
716;30;1;3;0,03;1;2;40;2;2;0;2;3,688879454;0,032876712;0;1;1_Entrenamiento;1;0,789547483;1;0,737133079;1;0,666666667;0,073713308;91189,42261
756;6;1;2;0,01;1;4;74;2;3;1;2;4,304065093;0;1;0;1_Entrenamiento;0;0,645846242;0;0,632404132;1;0,5;0,063240413;90324,14609
838;24;1;3;0,04;1;3;63;2;2;0;1;4,143134726;0,016438356;1;0;2_Comprobación;0;0,541958393;0;0,517883267;0;0,64028777;0,051788327;89377,96817
617;6;1;2;0,01;1;4;37;3;3;0;2;3,610917913;0,010958904;1;0;1_Entrenamiento;0;0,640176138;0;0,629563455;1;0,5;0,062956346;90300,67625
475;18;0;1;0,01;0;3;26;3;1;0;1;3,258096538;0,008219178;1;0;1_Entrenamiento;1;0,607096185;0;0,714549603;1;0,636363636;0,07145496;91002,83665
409;12;1;3;0,04;0;4;28;2;3;0;1;3,33220451;0,032876712;1;0;1_Entrenamiento;0;0,889710748;0;0,887661361;0;0,822033898;0,088766136;92433,09586
609;15;1;3;0,04;1;1;45;1;1;0;2;3,80666249;0,008219178;0;1;1_Entrenamiento;0;0,615141693;0;0,778498507;0;0,822033898;0,077849851;91531,18614
993;36;0;1;0,04;1;3;30;2;1;0;1;3,401197382;0,021917808;1;0;1_Entrenamiento;1;0,757378278;1;0,901498987;1;0,805555556;0,090149899;92547,42311
531;15;1;2;0,02;0;2;28;3;2;0;1;3,33220451;0,016438356;0;1;1_Entrenamiento;0;0,560279707;1;0,516692986;0;0,610169492;0,051669299;89368,134
242;48;1;3;0,03;1;1;24;1;2;0;2;3,17805383;0,008219178;0;0;1_Entrenamiento;1;0,974723974;1;0,686503728;1;0,8;0,068650373;90771,12003
271;12;0;3;0,03;0;2;37;3;1;0;1;3,610917913;0,016438356;0;0;1_Entrenamiento;0;0,759463206;0;0,705052079;0;0,8;0,070505208;90924,36757
314;4;1;1;0,01;1;4;29;2;1;1;2;3,36729583;0;1;1;1_Entrenamiento;0;0,693192216;0;0,632404132;1;0,5;0,063240413;90324,14609
316;12;0;2;0,02;1;3;38;2;1;1;2;3,63758616;0,010958904;1;0;1_Entrenamiento;0;0,570843426;1;0,563402369;0;0,610169492;0,056340237;89754,04958
753;30;1;3;0,04;0;2;25;2;2;0;1;3,218875825;0,016438356;0;1;1_Entrenamiento;1;0,547977777;0;0,530977351;0;0,64028777;0,053097735;89486,15224
519;6;1;3;0,04;1;1;36;1;2;0;1;3,583518938;0,008219178;0;0;1_Entrenamiento;0;0,807388158;0;0,778498507;0;0,822033898;0,077849851;91531,18614
738;6;1;3;0,01;1;1;45;2;2;0;2;3,80666249;0,021917808;0;1;1_Entrenamiento;1;0,59331444;1;0,735943867;1;0,5;0,073594387;91179,59728
894;18;1;2;0,04;1;3;29;2;2;0;1;3,36729583;0,021917808;1;0;1_Entrenamiento;0;0,687818665;0;0,517883267;0;0,64028777;0,051788327;89377,96817
163;10;1;1;0,02;1;1;70;1;1;0;1;4,248495242;0,016438356;0;1;1_Entrenamiento;1;0,549606842;1;0,640369312;0;0,610169492;0,064036931;90389,95485
997;12;1;3;0,04;1;2;38;2;1;0;1;3,63758616;0,008219178;0;0;1_Entrenamiento;0;0,783623015;0;0,827684565;0;0,822033898;0,082768457;91937,56416
984;24;0;3;0,02;1;3;30;2;2;1;1;3,401197382;0,016438356;1;0;1_Entrenamiento;1;0,735224846;1;0,876347774;1;0,714285714;0,087634777;92339,62236
380;20;0;3;0,04;1;2;39;2;1;0;1;3,663561646;0,016438356;0;0;1_Entrenamiento;0;0,598279402;1;0,518425324;0;0,64028777;0,051842532;89382,44667
685;60;1;2;0,04;1;1;34;1;1;0;2;3,526360525;0,016438356;0;1;1_Entrenamiento;1;0,987670518;1;1;1;1;0,1;93361,2441
66;12;1;1;0,02;0;2;29;2;1;0;1;3,36729583;0,016438356;0;0;1_Entrenamiento;0;0,637303754;1;0,516692986;0;0,610169492;0,051669299;89368,134
305;6;0;2;0,04;1;4;33;2;1;0;1;3,496507561;0,016438356;1;0;1_Entrenamiento;0;0,909968313;0;0,787310891;0;0,822033898;0,078731089;91603,99456
596;24;1;3;0,04;0;2;23;3;2;0;1;3,135494216;0,008219178;0;0;1_Entrenamiento;0;0,618183647;0;0,705953126;0;0,64028777;0,070595313;90931,81207
8;12;1;3;0,02;1;4;61;2;1;1;1;4,110873864;0,008219178;1;0;2_Comprobación;0;0,62540153;0;0,729200338;0;0,610169492;0,072920034;91123,88186
137;12;1;2;0,04;1;4;66;2;1;1;1;4,189654742;0,010958904;1;0;1_Entrenamiento;0;0,842125406;0;0,888224589;0;0,822033898;0,088822459;92437,74929
689;12;1;2;0,01;1;3;31;2;1;0;2;3,433987204;0,010958904;1;0;1_Entrenamiento;1;0,570368953;0;0,52850129;1;0,5;0,052850129;89465,69488
839;24;1;3;0,04;0;4;46;2;2;0;1;3,828641396;0,010958904;1;1;1_Entrenamiento;0;0,70816246;0;0,843621769;0;0,64028777;0,084362177;92069,23824
710;18;1;3;0,04;1;3;32;2;2;0;1;3,465735903;0,021917808;1;0;1_Entrenamiento;0;0,687818665;0;0,517883267;0;0,64028777;0,051788327;89377,96817
469;24;1;3;0,03;1;2;35;2;2;1;1;3,555348061;0,021917808;0;1;2_Comprobación;1;0,658075917;1;0,550526596;1;0,666666667;0,05505266;89647,66922
438;42;1;1;0,04;1;2;65;2;2;1;1;4,17438727;0,008219178;0;0;2_Comprobación;1;0,874827764;1;0,543866429;1;0,805555556;0,054386643;89592,64254
564;24;0;2;0,04;1;3;37;2;2;0;1;3,610917913;0,032876712;1;1;1_Entrenamiento;0;0,526241941;0;0,594822615;0;0,64028777;0,059482262;90013,64545
326;12;0;3;0,02;1;3;49;3;1;0;1;3,891820298;0,016438356;1;1;2_Comprobación;0;0,569949844;1;0,547255476;0;0,610169492;0,054725548;89620,64304
223;24;0;2;0,04;1;4;32;2;2;0;2;3,465735903;0,016438356;1;1;1_Entrenamiento;0;0,59506589;0;0,61958313;0;0,64028777;0,061958313;90218,21824
152;36;1;2;0,04;1;2;24;2;1;0;1;3,17805383;0,032876712;0;1;1_Entrenamiento;1;0,798815655;1;0,813936627;1;0,805555556;0,081393663;91823,9779
372;10;0;1;0,01;0;4;23;3;2;0;1;3,135494216;0,010958904;1;0;2_Comprobación;0;0,652056486;0;0,726363614;1;0,5;0,072636361;91100,44468
740;24;1;3;0,02;1;2;32;2;1;0;1;3,465735903;0,010958904;0;0;2_Comprobación;1;0,765176326;1;0,693152135;1;0,714285714;0,069315213;90826,04955
133;18;0;2;0,04;1;1;47;1;2;0;1;3,850147602;0,008219178;0;0;1_Entrenamiento;0;0,536831667;0;0,590404789;0;0,64028777;0,059040479;89977,14512
539;18;0;1;0,01;0;3;45;2;1;1;1;3,80666249;0,032876712;1;1;1_Entrenamiento;1;0,633503863;1;0,53930191;1;0,636363636;0,053930191;89554,93022
290;12;0;2;0,02;0;4;26;2;1;0;1;3,258096538;0,016438356;1;0;2_Comprobación;0;0,726877708;0;0,662070319;0;0,610169492;0,066207032;90569,24982
144;21;0;1;0,04;0;3;23;2;1;0;1;3,135494216;0,016438356;1;0;1_Entrenamiento;0;0,72513666;0;0,786183482;0;0,64028777;0,078618348;91594,67984
162;15;1;3;0,04;1;3;36;2;2;0;1;3,583518938;0,021917808;1;0;1_Entrenamiento;0;0,752375938;0;0,709421498;0;0,822033898;0,07094215;90960,46795
668;12;1;3;0,03;1;3;43;3;2;0;1;3,761200116;0,016438356;1;1;1_Entrenamiento;0;0,704267856;0;0,678891423;0;0,8;0,067889142;90708,22673
613;24;1;2;0,01;0;2;22;3;1;0;1;3,091042453;0;0;0;2_Comprobación;1;0,776389054;1;0,564739411;1;0,636363636;0,056473941;89765,09631
334;24;0;3;0,03;1;1;23;3;2;0;2;3,135494216;0,008219178;0;0;2_Comprobación;1;0,746726843;1;0,711795744;1;0,666666667;0,071179574;90980,08411
304;48;1;2;0,02;1;1;44;1;1;0;1;3,784189634;0,016438356;0;1;1_Entrenamiento;1;0,986210175;1;1;1;1;0,1;93361,2441
898;15;0;3;0,01;0;4;33;3;1;1;1;3,496507561;0,008219178;1;1;1_Entrenamiento;0;0,521379755;0;0,728781772;1;0,5;0,072878177;91120,42364
297;10;1;3;0,04;1;3;45;2;1;1;1;3,80666249;0;1;1;1_Entrenamiento;0;0,847325264;0;0,695758702;0;0,822033898;0,06957587;90847,58515
671;36;0;3;0,02;1;2;31;2;2;0;1;3,433987204;0,032876712;0;1;1_Entrenamiento;1;0,927642332;1;0,880830634;1;0,875;0,088083063;92376,66001
13;24;1;3;0,04;1;2;60;2;2;1;1;4,094344562;0,008219178;0;0;1_Entrenamiento;1;0,504008922;0;0,823249064;0;0,64028777;0,082324906;91900,91779
739;30;0;2;0,04;0;2;26;3;2;1;1;3,258096538;0,008219178;0;1;2_Comprobación;1;0,54446455;0;0,850219056;0;0,64028777;0,085021906;92123,7454
273;48;1;3;0,04;1;4;28;2;2;0;1;3,33220451;0,008219178;1;1;1_Entrenamiento;1;0,896091969;1;1;1;1;0,1;93361,2441
552;48;1;3;0,01;0;4;34;2;2;0;1;3,526360525;0,065753425;1;1;1_Entrenamiento;1;0,974749015;1;1;1;1;0,1;93361,2441
981;48;0;1;0,03;1;2;33;3;1;0;1;3,496507561;0,032876712;0;1;1_Entrenamiento;1;0,962691084;1;0,713168583;1;0,8;0,071316858;90991,42658
914;24;0;2;0,04;1;3;31;3;1;0;1;3,433987204;0,032876712;1;0;2_Comprobación;0;0,526241941;0;0,594822615;0;0,64028777;0,059482262;90013,64545
577;24;1;2;0,03;0;2;33;2;2;0;1;3,496507561;0,032876712;0;1;2_Comprobación;1;0,549576477;1;0,697055951;1;0,666666667;0,069705595;90858,3031
938;60;1;2;0,04;1;1;42;1;1;0;1;3,737669618;0,008219178;0;1;1_Entrenamiento;1;0,98727994;1;1;1;1;0,1;93361,2441
148;36;0;2;0,03;1;3;28;2;2;0;1;3,33220451;0,016438356;1;1;1_Entrenamiento;1;0,84597338;1;1;1;1;0,1;93361,2441
391;12;0;1;0,01;0;4;19;3;1;1;1;2,944438979;0,008219178;1;0;1_Entrenamiento;0;0,60035742;0;0,728781772;1;0,5;0,072878177;91120,42364
187;16;1;1;0,02;1;2;68;1;3;1;1;4,219507705;0,021917808;0;0;1_Entrenamiento;1;0,594781412;0;0,706012747;0;0,610169492;0,070601275;90932,30466
988;24;1;1;0,04;1;1;29;1;1;0;1;3,36729583;0,032876712;0;1;2_Comprobación;1;0,643346815;1;0,51842357;0;0,64028777;0,051842357;89382,43218
524;18;1;2;0,04;0;4;26;2;1;1;2;3,258096538;0,008219178;1;0;2_Comprobación;0;0,820886057;0;0,845224504;0;0,64028777;0,08452245;92082,48013
201;12;1;2;0,04;0;4;27;2;1;1;1;3,295836866;0,010958904;1;0;1_Entrenamiento;0;0,896097982;0;0,925438204;0;0,822033898;0,09254382;92745,2103
501;36;1;3;0,02;1;1;42;1;1;0;2;3,737669618;0,008219178;0;1;1_Entrenamiento;1;0,95039672;1;0,866842036;1;0,875;0,086684204;92261,08541
763;21;1;3;0,04;1;1;30;1;1;0;1;3,401197382;0,016438356;0;1;2_Comprobación;1;0,551163253;1;0,595344067;0;0,64028777;0,059534407;90017,95371
944;15;0;1;0,04;0;3;46;3;1;0;1;3,828641396;0,032876712;1;0;1_Entrenamiento;0;0,824868661;0;0,919491581;0;0,822033898;0,091949158;92696,07895
282;18;1;3;0,04;1;2;49;2;1;1;1;3,891820298;0,008219178;0;1;1_Entrenamiento;0;0,651747799;0;0,823249064;0;0,64028777;0,082324906;91900,91779
52;12;1;2;0,03;1;2;25;2;1;0;1;3,218875825;0,016438356;0;0;2_Comprobación;0;0,661338628;0;0,662324419;0;0,8;0,066232442;90571,3492
484;12;1;2;0,04;1;4;44;2;1;0;1;3,784189634;0,016438356;1;0;1_Entrenamiento;0;0,841639983;0;0,787310891;0;0,822033898;0,078731089;91603,99456
558;24;0;3;0,03;1;2;27;2;1;0;1;3,295836866;0,008219178;0;0;1_Entrenamiento;1;0,642144892;1;0,643767467;1;0,666666667;0,064376747;90418,0306
127;12;1;2;0,04;1;2;30;2;1;0;1;3,401197382;0,016438356;0;0;2_Comprobación;0;0,778220009;0;0,693719013;0;0,822033898;0,069371901;90830,73313
32;18;1;2;0,02;1;2;30;2;2;0;1;3,401197382;0,032876712;0;1;1_Entrenamiento;1;0,650837937;1;0,778037123;1;0,714285714;0,077803712;91527,37416
25;6;0;2;0,01;1;4;36;2;1;1;1;3,583518938;0,032876712;1;0;1_Entrenamiento;0;0,616448407;0;0,570664638;1;0,5;0,057066464;89814,05087
34;12;0;1;0,04;0;3;33;2;1;0;1;3,496507561;0,065753425;1;0;1_Entrenamiento;0;0,851288329;0;0,902720065;0;0,822033898;0,090272007;92557,51173
776;36;1;3;0,04;1;2;37;2;2;0;1;3,610917913;0,016438356;0;1;1_Entrenamiento;1;0,788472693;1;0,856702749;1;0,805555556;0,085670275;92177,31405
748;21;1;2;0,01;1;2;26;2;1;0;1;3,258096538;0,010958904;0;1;1_Entrenamiento;1;0,809373754;1;0,612592417;1;0,636363636;0,061259242;90160,46057
622;48;0;2;0,04;1;4;38;2;1;0;1;3,63758616;0,016438356;1;1;1_Entrenamiento;1;0,898996077;1;1;1;1;0,1;93361,2441
755;24;1;3;0,04;0;1;32;3;1;0;1;3,465735903;0,008219178;0;0;2_Comprobación;1;0,503674745;0;0,560349083;0;0,64028777;0,056034908;89728,82316
953;36;0;1;0,04;0;2;26;2;2;0;1;3,258096538;0,032876712;0;1;1_Entrenamiento;1;0,710627802;1;0,782107808;1;0,805555556;0,078210781;91561,00639
145;48;0;3;0,04;1;2;30;2;1;0;1;3,401197382;0,016438356;0;1;2_Comprobación;1;0,930943734;1;1;1;1;0,1;93361,2441
196;6;1;2;0,01;0;2;28;2;2;0;1;3,33220451;0,065753425;0;0;1_Entrenamiento;0;0,60608728;1;0,601108541;1;0,5;0,060110854;90065,58013
929;12;1;2;0,04;1;4;43;2;2;1;2;3,761200116;0,016438356;1;0;2_Comprobación;0;0,839305938;0;0,832182936;0;0,822033898;0,083218294;91974,72995
474;18;1;2;0,04;0;2;33;2;1;0;1;3,496507561;0,016438356;0;0;1_Entrenamiento;0;0,74895189;0;0,530977351;0;0,64028777;0,053097735;89486,15224
343;18;0;3;0,01;1;4;33;2;1;0;1;3,496507561;0,065753425;1;1;1_Entrenamiento;1;0,715032836;1;0,632676111;1;0,636363636;0,063267611;90326,39319
227;12;0;3;0,04;1;1;53;1;1;0;1;3,970291914;0,016438356;0;1;2_Comprobación;0;0,681088439;0;0,623679725;0;0,822033898;0,062367972;90252,06454
844;18;0;3;0,04;1;3;47;2;3;0;2;3,850147602;0,016438356;1;1;2_Comprobación;0;0,692321701;0;0,517883267;0;0,64028777;0,051788327;89377,96817
797;12;0;1;0,02;0;3;22;3;2;1;1;3,091042453;0,008219178;1;0;2_Comprobación;0;0,684880865;0;0,726219638;0;0,610169492;0,072621964;91099,25515
952;24;1;1;0,03;0;2;28;3;1;0;1;3,33220451;0,008219178;0;1;1_Entrenamiento;1;0,526029517;1;0,597233433;1;0,666666667;0,059723343;90033,56377
108;24;0;1;0,01;0;3;30;2;1;0;1;3,401197382;0,016438356;1;1;1_Entrenamiento;1;0,752030593;0;0,541365933;1;0,636363636;0,054136593;89571,9833
260;12;0;2;0,02;1;4;27;2;1;0;1;3,295836866;0,016438356;1;0;1_Entrenamiento;0;0,622075045;0;0,556415713;0;0,610169492;0,055641571;89696,32544
243;12;0;2;0,03;0;4;27;2;2;0;1;3,295836866;0,016438356;1;0;2_Comprobación;0;0,827054877;0;0,833522924;0;0,8;0,083352292;91985,80101
393;6;1;3;0,01;0;2;31;2;1;0;1;3,433987204;0,008219178;0;0;2_Comprobación;0;0,657454666;0;0,558954457;1;0,5;0,055895446;89717,30068
657;48;1;3;0,04;1;2;37;2;1;0;1;3,610917913;0,021917808;0;1;1_Entrenamiento;1;0,932285085;1;1;1;1;0,1;93361,2441
